tidspunkt,symbol,handling,pris,mengde_coin,beløp_usdt,fee_usdt,grunn,gevinst_usdt,gevinst_prosent,dca_level
2026-04-02 11:49:43,ETHUSDT,VENTER,2034.89,0.0,0.0,0.0,Ingen signal – RSI=35.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 11:49:43,SOLUSDT,VENTER,78.59,0.0,0.0,0.0,Ingen signal – RSI=35.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 12:04:46,BTCUSDT,VENTER,66248.22,0.0,0.0,0.0,"Holder 1 pos – RSI=39.8, endring=-0.92%",0.0,0.0,0
2026-04-02 12:04:46,ETHUSDT,VENTER,2033.51,0.0,0.0,0.0,Ingen signal – RSI=34.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 12:04:46,SOLUSDT,VENTER,78.35,0.0,0.0,0.0,Ingen signal – RSI=31.6 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 12:19:48,BTCUSDT,VENTER,66187.84,0.0,0.0,0.0,"Holder 1 pos – RSI=38.3, endring=-1.02%",0.0,0.0,0
2026-04-02 12:19:48,ETHUSDT,VENTER,2030.15,0.0,0.0,0.0,Ingen signal – RSI=32.6 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 12:19:49,SOLUSDT,VENTER,78.25,0.0,0.0,0.0,Ingen signal – RSI=30.1 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 12:34:51,BTCUSDT,VENTER,66144.61,0.0,0.0,0.0,"Holder 1 pos – RSI=37.2, endring=-1.08%",0.0,0.0,0
2026-04-02 12:34:51,ETHUSDT,VENTER,2031.28,0.0,0.0,0.0,Ingen signal – RSI=34.2 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 12:34:51,SOLUSDT,VENTER,78.34,0.0,0.0,0.0,Ingen signal – RSI=33.1 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 12:49:54,BTCUSDT,VENTER,66224.34,0.0,0.0,0.0,"Holder 1 pos – RSI=40.6, endring=-0.96%",0.0,0.0,0
2026-04-02 12:49:54,ETHUSDT,VENTER,2030.93,0.0,0.0,0.0,Ingen signal – RSI=33.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 12:49:54,SOLUSDT,VENTER,78.22,0.0,0.0,0.0,Ingen signal – RSI=31.2 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 13:04:57,BTCUSDT,VENTER,66052.7,0.0,0.0,0.0,"Holder 1 pos – RSI=36.1, endring=-1.22%",0.0,0.0,0
2026-04-02 13:04:57,ETHUSDT,VENTER,2026.78,0.0,0.0,0.0,Ingen signal – RSI=30.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 13:04:57,SOLUSDT,VENTER,77.95,0.0,0.0,0.0,Ingen signal – RSI=27.3 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 13:17:34,BTCUSDT,VENTER,66025.5,0.0,0.0,0.0,"Holder 1 pos – RSI=35.4, endring=-1.26%",0.0,0.0,0
2026-04-02 13:17:34,ETHUSDT,VENTER,2022.48,0.0,0.0,0.0,Ingen signal – RSI=28.0 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 13:17:34,SOLUSDT,VENTER,77.61,0.0,0.0,0.0,Ingen signal – RSI=23.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 13:24:56,BTCUSDT,VENTER,66025.5,0.0,0.0,0.0,"Holder 1 pos – RSI=35.4, endring=-1.26%",0.0,0.0,0
2026-04-02 13:24:56,ETHUSDT,VENTER,2022.48,0.0,0.0,0.0,Ingen signal – RSI=28.0 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 13:24:56,SOLUSDT,VENTER,77.61,0.0,0.0,0.0,Ingen signal – RSI=23.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 13:39:59,BTCUSDT,VENTER,66156.36,0.0,0.0,0.0,"Holder 1 pos – RSI=41.1, endring=-1.06%",0.0,0.0,0
2026-04-02 13:39:59,ETHUSDT,VENTER,2031.27,0.0,0.0,0.0,Ingen signal – RSI=40.1 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 13:39:59,SOLUSDT,VENTER,77.46,0.0,0.0,0.0,Ingen signal – RSI=21.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 13:55:03,BTCUSDT,VENTER,65876.26,0.0,0.0,0.0,"Holder 1 pos – RSI=34.2, endring=-1.48%",0.0,0.0,0
2026-04-02 13:55:03,ETHUSDT,VENTER,2020.36,0.0,0.0,0.0,Ingen signal – RSI=32.8 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 13:55:03,SOLUSDT,VENTER,76.93,0.0,0.0,0.0,Ingen signal – RSI=17.6 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 14:10:06,BTCUSDT,VENTER,66277.16,0.0,0.0,0.0,"Holder 1 pos – RSI=47.7, endring=-0.88%",0.0,0.0,0
2026-04-02 14:10:06,ETHUSDT,VENTER,2039.23,0.0,0.0,0.0,Ingen signal – RSI=49.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 14:10:06,SOLUSDT,VENTER,77.73,0.0,0.0,0.0,Ingen signal – RSI=37.5 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 14:25:09,BTCUSDT,VENTER,66403.31,0.0,0.0,0.0,"Holder 1 pos – RSI=51.2, endring=-0.69%",0.0,0.0,0
2026-04-02 14:25:09,ETHUSDT,VENTER,2040.2,0.0,0.0,0.0,Ingen signal – RSI=50.5 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 14:25:09,SOLUSDT,VENTER,78.08,0.0,0.0,0.0,Ingen signal – RSI=43.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 14:40:11,BTCUSDT,VENTER,66250.0,0.0,0.0,0.0,"Holder 1 pos – RSI=47.1, endring=-0.92%",0.0,0.0,0
2026-04-02 14:40:11,ETHUSDT,VENTER,2037.35,0.0,0.0,0.0,Ingen signal – RSI=48.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 14:40:11,SOLUSDT,VENTER,78.39,0.0,0.0,0.0,Ingen signal – RSI=48.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 14:55:14,BTCUSDT,VENTER,67036.0,0.0,0.0,0.0,"Holder 1 pos – RSI=63.1, endring=0.25%",0.0,0.0,0
2026-04-02 14:55:14,ETHUSDT,VENTER,2069.12,0.0,0.0,0.0,Ingen signal – RSI=65.7 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 14:55:14,SOLUSDT,VENTER,79.33,0.0,0.0,0.0,Ingen signal – RSI=60.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 15:10:17,BTCUSDT,VENTER,66881.99,0.0,0.0,0.0,"Holder 1 pos – RSI=59.3, endring=0.02%",0.0,0.0,0
2026-04-02 15:10:17,ETHUSDT,VENTER,2064.58,0.0,0.0,0.0,Ingen signal – RSI=62.5 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 15:10:17,SOLUSDT,VENTER,79.17,0.0,0.0,0.0,Ingen signal – RSI=58.0 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 15:25:21,BTCUSDT,VENTER,66912.9,0.0,0.0,0.0,"Holder 1 pos – RSI=59.9, endring=0.07%",0.0,0.0,0
2026-04-02 15:25:21,ETHUSDT,VENTER,2063.09,0.0,0.0,0.0,Ingen signal – RSI=61.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 15:25:21,SOLUSDT,VENTER,79.03,0.0,0.0,0.0,Ingen signal – RSI=55.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 15:40:24,BTCUSDT,VENTER,66844.14,0.0,0.0,0.0,"Holder 1 pos – RSI=58.1, endring=-0.03%",0.0,0.0,0
2026-04-02 15:40:24,ETHUSDT,VENTER,2056.17,0.0,0.0,0.0,Ingen signal – RSI=56.6 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 15:40:24,SOLUSDT,VENTER,78.69,0.0,0.0,0.0,Ingen signal – RSI=51.1 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 15:55:28,BTCUSDT,VENTER,66951.34,0.0,0.0,0.0,"Holder 1 pos – RSI=60.1, endring=0.13%",0.0,0.0,0
2026-04-02 15:55:28,ETHUSDT,VENTER,2065.19,0.0,0.0,0.0,Ingen signal – RSI=60.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 15:55:28,SOLUSDT,VENTER,79.2,0.0,0.0,0.0,Ingen signal – RSI=57.1 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 16:10:31,BTCUSDT,VENTER,66850.87,0.0,0.0,0.0,"Holder 1 pos – RSI=57.3, endring=-0.02%",0.0,0.0,0
2026-04-02 16:10:31,ETHUSDT,VENTER,2059.21,0.0,0.0,0.0,Ingen signal – RSI=56.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 16:10:31,SOLUSDT,VENTER,79.01,0.0,0.0,0.0,Ingen signal – RSI=54.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 16:25:34,BTCUSDT,VENTER,66920.86,0.0,0.0,0.0,"Holder 1 pos – RSI=58.7, endring=0.08%",0.0,0.0,0
2026-04-02 16:25:34,ETHUSDT,VENTER,2059.07,0.0,0.0,0.0,Ingen signal – RSI=56.8 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 16:25:34,SOLUSDT,VENTER,78.98,0.0,0.0,0.0,Ingen signal – RSI=54.0 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 16:40:37,BTCUSDT,VENTER,66894.28,0.0,0.0,0.0,"Holder 1 pos – RSI=58.0, endring=0.04%",0.0,0.0,0
2026-04-02 16:40:37,ETHUSDT,VENTER,2058.23,0.0,0.0,0.0,Ingen signal – RSI=56.2 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 16:40:37,SOLUSDT,VENTER,79.08,0.0,0.0,0.0,Ingen signal – RSI=55.2 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 16:55:41,BTCUSDT,VENTER,67174.98,0.0,0.0,0.0,"Holder 1 pos – RSI=63.5, endring=0.46%",0.0,0.0,0
2026-04-02 16:55:41,ETHUSDT,VENTER,2068.18,0.0,0.0,0.0,Ingen signal – RSI=61.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 16:55:41,SOLUSDT,VENTER,79.63,0.0,0.0,0.0,Ingen signal – RSI=61.5 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 17:10:45,BTCUSDT,VENTER,67112.57,0.0,0.0,0.0,"Holder 1 pos – RSI=61.6, endring=0.37%",0.0,0.0,0
2026-04-02 17:10:45,ETHUSDT,VENTER,2063.99,0.0,0.0,0.0,Ingen signal – RSI=58.3 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 17:10:45,SOLUSDT,VENTER,79.47,0.0,0.0,0.0,Ingen signal – RSI=58.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 17:25:50,BTCUSDT,VENTER,67158.0,0.0,0.0,0.0,"Holder 1 pos – RSI=62.5, endring=0.44%",0.0,0.0,0
2026-04-02 17:25:50,ETHUSDT,VENTER,2066.44,0.0,0.0,0.0,Ingen signal – RSI=59.6 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 17:25:50,SOLUSDT,VENTER,79.34,0.0,0.0,0.0,Ingen signal – RSI=56.8 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 17:40:53,BTCUSDT,VENTER,67263.09,0.0,0.0,0.0,"Holder 1 pos – RSI=64.6, endring=0.59%",0.0,0.0,0
2026-04-02 17:40:53,ETHUSDT,VENTER,2066.22,0.0,0.0,0.0,Ingen signal – RSI=59.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 17:40:53,SOLUSDT,VENTER,79.59,0.0,0.0,0.0,Ingen signal – RSI=59.8 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 17:55:57,BTCUSDT,VENTER,66985.61,0.0,0.0,0.0,"Holder 1 pos – RSI=55.8, endring=0.18%",0.0,0.0,0
2026-04-02 17:55:57,ETHUSDT,VENTER,2058.98,0.0,0.0,0.0,Ingen signal – RSI=53.6 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 17:55:57,SOLUSDT,VENTER,78.99,0.0,0.0,0.0,Ingen signal – RSI=50.8 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 18:11:00,BTCUSDT,VENTER,66686.62,0.0,0.0,0.0,"Holder 1 pos – RSI=48.2, endring=-0.27%",0.0,0.0,0
2026-04-02 18:11:00,ETHUSDT,VENTER,2047.23,0.0,0.0,0.0,Ingen signal – RSI=45.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 18:11:00,SOLUSDT,VENTER,78.58,0.0,0.0,0.0,Ingen signal – RSI=45.7 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 18:26:04,BTCUSDT,VENTER,66681.82,0.0,0.0,0.0,"Holder 1 pos – RSI=48.1, endring=-0.28%",0.0,0.0,0
2026-04-02 18:26:04,ETHUSDT,VENTER,2046.76,0.0,0.0,0.0,Ingen signal – RSI=45.6 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 18:26:05,SOLUSDT,VENTER,78.76,0.0,0.0,0.0,Ingen signal – RSI=48.2 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 18:41:07,BTCUSDT,VENTER,66626.37,0.0,0.0,0.0,"Holder 1 pos – RSI=46.7, endring=-0.36%",0.0,0.0,0
2026-04-02 18:41:07,ETHUSDT,VENTER,2045.0,0.0,0.0,0.0,Ingen signal – RSI=44.5 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 18:41:07,SOLUSDT,VENTER,78.59,0.0,0.0,0.0,Ingen signal – RSI=46.1 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 18:56:12,BTCUSDT,VENTER,66732.01,0.0,0.0,0.0,"Holder 1 pos – RSI=49.6, endring=-0.20%",0.0,0.0,0
2026-04-02 18:56:12,ETHUSDT,VENTER,2049.63,0.0,0.0,0.0,Ingen signal – RSI=48.1 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 18:56:12,SOLUSDT,VENTER,78.74,0.0,0.0,0.0,Ingen signal – RSI=48.2 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 19:11:14,BTCUSDT,VENTER,66974.65,0.0,0.0,0.0,"Holder 1 pos – RSI=55.7, endring=0.16%",0.0,0.0,0
2026-04-02 19:11:14,ETHUSDT,VENTER,2058.0,0.0,0.0,0.0,Ingen signal – RSI=53.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 19:11:15,SOLUSDT,VENTER,79.12,0.0,0.0,0.0,Ingen signal – RSI=53.3 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 19:26:18,BTCUSDT,VENTER,67052.7,0.0,0.0,0.0,"Holder 1 pos – RSI=57.4, endring=0.28%",0.0,0.0,0
2026-04-02 19:26:18,ETHUSDT,VENTER,2059.18,0.0,0.0,0.0,Ingen signal – RSI=54.6 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 19:26:18,SOLUSDT,VENTER,79.16,0.0,0.0,0.0,Ingen signal – RSI=53.8 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 19:41:21,BTCUSDT,VENTER,67030.98,0.0,0.0,0.0,"Holder 1 pos – RSI=56.8, endring=0.25%",0.0,0.0,0
2026-04-02 19:41:21,ETHUSDT,VENTER,2060.77,0.0,0.0,0.0,Ingen signal – RSI=55.7 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 19:41:21,SOLUSDT,VENTER,79.0,0.0,0.0,0.0,Ingen signal – RSI=51.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 19:56:25,BTCUSDT,VENTER,66978.29,0.0,0.0,0.0,"Holder 1 pos – RSI=55.1, endring=0.17%",0.0,0.0,0
2026-04-02 19:56:25,ETHUSDT,VENTER,2059.42,0.0,0.0,0.0,Ingen signal – RSI=54.5 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 19:56:25,SOLUSDT,VENTER,78.9,0.0,0.0,0.0,Ingen signal – RSI=49.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 20:11:27,BTCUSDT,VENTER,66966.32,0.0,0.0,0.0,"Holder 1 pos – RSI=54.7, endring=0.15%",0.0,0.0,0
2026-04-02 20:11:27,ETHUSDT,VENTER,2064.95,0.0,0.0,0.0,Ingen signal – RSI=58.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 20:11:28,SOLUSDT,VENTER,78.99,0.0,0.0,0.0,Ingen signal – RSI=51.3 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 20:26:31,BTCUSDT,VENTER,66894.1,0.0,0.0,0.0,"Holder 1 pos – RSI=52.2, endring=0.04%",0.0,0.0,0
2026-04-02 20:26:31,ETHUSDT,VENTER,2066.98,0.0,0.0,0.0,Ingen signal – RSI=59.8 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 20:26:31,SOLUSDT,VENTER,79.04,0.0,0.0,0.0,Ingen signal – RSI=52.1 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 20:41:34,BTCUSDT,VENTER,67053.0,0.0,0.0,0.0,"Holder 1 pos – RSI=56.8, endring=0.28%",0.0,0.0,0
2026-04-02 20:41:34,ETHUSDT,VENTER,2071.41,0.0,0.0,0.0,Ingen signal – RSI=62.6 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 20:41:34,SOLUSDT,VENTER,79.28,0.0,0.0,0.0,Ingen signal – RSI=55.8 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 20:56:38,BTCUSDT,VENTER,67017.37,0.0,0.0,0.0,"Holder 1 pos – RSI=55.5, endring=0.23%",0.0,0.0,0
2026-04-02 20:56:38,ETHUSDT,VENTER,2070.88,0.0,0.0,0.0,Ingen signal – RSI=62.1 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 20:56:38,SOLUSDT,VENTER,79.2,0.0,0.0,0.0,Ingen signal – RSI=54.3 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 21:11:41,BTCUSDT,VENTER,66939.82,0.0,0.0,0.0,"Holder 1 pos – RSI=52.7, endring=0.11%",0.0,0.0,0
2026-04-02 21:11:41,ETHUSDT,VENTER,2068.39,0.0,0.0,0.0,Ingen signal – RSI=59.3 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 21:11:41,SOLUSDT,VENTER,79.2,0.0,0.0,0.0,Ingen signal – RSI=54.3 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 21:26:44,BTCUSDT,VENTER,66807.14,0.0,0.0,0.0,"Holder 1 pos – RSI=48.2, endring=-0.09%",0.0,0.0,0
2026-04-02 21:26:44,ETHUSDT,VENTER,2058.23,0.0,0.0,0.0,Ingen signal – RSI=49.7 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 21:26:44,SOLUSDT,VENTER,78.77,0.0,0.0,0.0,Ingen signal – RSI=46.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 21:41:47,BTCUSDT,VENTER,66836.16,0.0,0.0,0.0,"Holder 1 pos – RSI=49.2, endring=-0.05%",0.0,0.0,0
2026-04-02 21:41:47,ETHUSDT,VENTER,2059.71,0.0,0.0,0.0,Ingen signal – RSI=51.0 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 21:41:47,SOLUSDT,VENTER,78.96,0.0,0.0,0.0,Ingen signal – RSI=49.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 21:56:51,BTCUSDT,VENTER,66779.76,0.0,0.0,0.0,"Holder 1 pos – RSI=47.3, endring=-0.13%",0.0,0.0,0
2026-04-02 21:56:51,ETHUSDT,VENTER,2059.03,0.0,0.0,0.0,Ingen signal – RSI=50.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 21:56:51,SOLUSDT,VENTER,78.76,0.0,0.0,0.0,Ingen signal – RSI=46.5 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 22:11:54,BTCUSDT,VENTER,66935.94,0.0,0.0,0.0,"Holder 1 pos – RSI=52.8, endring=0.10%",0.0,0.0,0
2026-04-02 22:11:54,ETHUSDT,VENTER,2062.22,0.0,0.0,0.0,Ingen signal – RSI=53.2 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 22:11:54,SOLUSDT,VENTER,78.97,0.0,0.0,0.0,Ingen signal – RSI=50.3 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 22:26:58,BTCUSDT,VENTER,66898.88,0.0,0.0,0.0,"Holder 1 pos – RSI=51.5, endring=0.05%",0.0,0.0,0
2026-04-02 22:26:58,ETHUSDT,VENTER,2061.84,0.0,0.0,0.0,Ingen signal – RSI=52.8 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 22:26:58,SOLUSDT,VENTER,78.98,0.0,0.0,0.0,Ingen signal – RSI=50.5 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 22:41:59,BTCUSDT,VENTER,66898.0,0.0,0.0,0.0,"Holder 1 pos – RSI=51.4, endring=0.05%",0.0,0.0,0
2026-04-02 22:41:59,ETHUSDT,VENTER,2056.91,0.0,0.0,0.0,Ingen signal – RSI=47.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 22:41:59,SOLUSDT,VENTER,78.88,0.0,0.0,0.0,Ingen signal – RSI=48.6 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 22:57:04,BTCUSDT,VENTER,66985.25,0.0,0.0,0.0,"Holder 1 pos – RSI=54.7, endring=0.18%",0.0,0.0,0
2026-04-02 22:57:04,ETHUSDT,VENTER,2061.76,0.0,0.0,0.0,Ingen signal – RSI=52.6 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 22:57:04,SOLUSDT,VENTER,79.09,0.0,0.0,0.0,Ingen signal – RSI=52.6 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 23:12:07,BTCUSDT,VENTER,67034.22,0.0,0.0,0.0,"Holder 1 pos – RSI=56.4, endring=0.25%",0.0,0.0,0
2026-04-02 23:12:07,ETHUSDT,VENTER,2061.59,0.0,0.0,0.0,Ingen signal – RSI=52.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 23:12:07,SOLUSDT,VENTER,79.06,0.0,0.0,0.0,Ingen signal – RSI=52.0 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 23:27:10,BTCUSDT,VENTER,66951.34,0.0,0.0,0.0,"Holder 1 pos – RSI=52.7, endring=0.13%",0.0,0.0,0
2026-04-02 23:27:10,ETHUSDT,VENTER,2057.71,0.0,0.0,0.0,Ingen signal – RSI=48.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 23:27:10,SOLUSDT,VENTER,78.85,0.0,0.0,0.0,Ingen signal – RSI=47.7 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 23:42:12,BTCUSDT,VENTER,66946.13,0.0,0.0,0.0,"Holder 1 pos – RSI=52.5, endring=0.12%",0.0,0.0,0
2026-04-02 23:42:12,ETHUSDT,VENTER,2055.55,0.0,0.0,0.0,Ingen signal – RSI=46.3 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 23:42:12,SOLUSDT,VENTER,78.93,0.0,0.0,0.0,Ingen signal – RSI=49.4 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 23:57:15,BTCUSDT,VENTER,66886.91,0.0,0.0,0.0,"Holder 1 pos – RSI=49.7, endring=0.03%",0.0,0.0,0
2026-04-02 23:57:15,ETHUSDT,VENTER,2055.52,0.0,0.0,0.0,Ingen signal – RSI=46.2 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-02 23:57:15,SOLUSDT,VENTER,78.91,0.0,0.0,0.0,Ingen signal – RSI=49.0 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 00:12:17,BTCUSDT,VENTER,66902.0,0.0,0.0,0.0,"Holder 1 pos – RSI=50.5, endring=0.05%",0.0,0.0,0
2026-04-03 00:12:17,ETHUSDT,VENTER,2057.19,0.0,0.0,0.0,Ingen signal – RSI=48.3 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 00:12:17,SOLUSDT,VENTER,78.95,0.0,0.0,0.0,Ingen signal – RSI=49.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 00:27:21,BTCUSDT,VENTER,66829.08,0.0,0.0,0.0,"Holder 1 pos – RSI=47.0, endring=-0.06%",0.0,0.0,0
2026-04-03 00:27:21,ETHUSDT,VENTER,2054.95,0.0,0.0,0.0,Ingen signal – RSI=45.8 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 00:27:21,SOLUSDT,VENTER,78.96,0.0,0.0,0.0,Ingen signal – RSI=50.2 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 00:42:23,BTCUSDT,VENTER,66828.88,0.0,0.0,0.0,"Holder 1 pos – RSI=47.0, endring=-0.06%",0.0,0.0,0
2026-04-03 00:42:23,ETHUSDT,VENTER,2054.91,0.0,0.0,0.0,Ingen signal – RSI=45.7 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 00:42:23,SOLUSDT,VENTER,79.22,0.0,0.0,0.0,Ingen signal – RSI=56.3 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 00:57:27,BTCUSDT,VENTER,66814.21,0.0,0.0,0.0,"Holder 1 pos – RSI=46.3, endring=-0.08%",0.0,0.0,0
2026-04-03 00:57:27,ETHUSDT,VENTER,2053.42,0.0,0.0,0.0,Ingen signal – RSI=44.0 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 00:57:27,SOLUSDT,VENTER,79.25,0.0,0.0,0.0,Ingen signal – RSI=56.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 01:12:29,BTCUSDT,VENTER,66780.16,0.0,0.0,0.0,"Holder 1 pos – RSI=44.5, endring=-0.13%",0.0,0.0,0
2026-04-03 01:12:29,ETHUSDT,VENTER,2052.38,0.0,0.0,0.0,Ingen signal – RSI=42.7 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 01:12:29,SOLUSDT,VENTER,79.22,0.0,0.0,0.0,Ingen signal – RSI=56.0 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 01:27:32,BTCUSDT,VENTER,66781.91,0.0,0.0,0.0,"Holder 1 pos – RSI=44.7, endring=-0.13%",0.0,0.0,0
2026-04-03 01:27:32,ETHUSDT,VENTER,2053.1,0.0,0.0,0.0,Ingen signal – RSI=43.9 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 01:27:32,SOLUSDT,VENTER,79.31,0.0,0.0,0.0,Ingen signal – RSI=58.2 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 01:42:35,BTCUSDT,VENTER,66872.39,0.0,0.0,0.0,"Holder 1 pos – RSI=50.4, endring=0.01%",0.0,0.0,0
2026-04-03 01:42:35,ETHUSDT,VENTER,2058.81,0.0,0.0,0.0,Ingen signal – RSI=52.3 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 01:42:35,SOLUSDT,VENTER,79.68,0.0,0.0,0.0,Ingen signal – RSI=65.6 (aktiv: RSI_EMA),0.0,0.0,0
2026-04-03 01:57:38,BTCUSDT,VENTER,66574.32,0.0,0.0,0.0,"Holder 1 pos – RSI=36.8, endring=-0.44%",0.0,0.0,0
2026-04-03 01:57:38,ETHUSDT,VENTER,2048.82,0.0,0.0,0.0,Ingen signal – RSI=40.8 (aktiv: RSI_EMA),0.0,0.0,0
